sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,TripAssetID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,TripID,2,int,NULL,FOREIGN KEY,dbo,Trip,TripID
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,ElectronicInvoice,3,varchar,-1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,CreatedBy,5,varchar,50,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,ImageStream,6,varbinary,-1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,BillOfLading,7,varbinary,-1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,ScaleTicket,8,varbinary,-1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,BillOfLading2,9,varbinary,-1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripAsset,ScaleTicket2,10,varbinary,-1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserType,UserTypeID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserType,TypeName,2,varchar,100,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserType,CreatedBy,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserType,CreatedDate,4,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserType,ModifiedBy,5,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserType,ModifiedDate,6,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,UserType,RecordStatus,7,char,1,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,TripHistoryID,1,int,NULL,PRIMARY KEY,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,TripID,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,RealTimeTruckerApp_ERD3,dbo,TripHistory,FarmerFieldID,3,int,NULL,NULL,NULL,NULL,NULL
